reviewDate,score,interval,reviewTime,jpn,partOS,eng,category,agree
45461.66447,good,4,6,いそがしいです。,phrase,It's busy.,AC,yes
45460.60001,good,-100,7,まだです。,phrase,Not yet.,DL,yes
45460.61058,good,1,7,まだです。,phrase,Not yet.,DL,no
45461.71884,good,4,6,まだです。,phrase,Not yet.,DL,yes
45460.63606,bad,-100,300,どっちのほうが好きですか。,phrase,Which do you prefer？,DL,yes
45460.63714,good,-100,10,どっちのほうが好きですか。,phrase,Which do you prefer？,DL,yes
45460.64061,good,1,8,どっちのほうが好きですか。,phrase,Which do you prefer？,DL,yes
45461.6644,good,3,14,どっちのほうが好きですか。,phrase,Which do you prefer？,DL,no
45464.85822,good,7,5.82,どっちのほうが好きですか。,phrase,Which do you prefer？,DL,yes
45460.60789,good,-100,5,私もです。,phrase,Me too.,DL,no
45460.61613,good,1,5,私もです。,phrase,Me too.,DL,no
45461.7194,good,4,29,私もです。,phrase,Me too.,DL,no
45460.61368,bad,-100,66,いそいでください。,phrase,Hurry up please.,AA,yes
45460.61608,good,-100,46,いそいでください。,phrase,Hurry up please.,AA,yes
45460.6369,good,1,5,いそいでください。,phrase,Hurry up please.,AA,yes
45461.72358,good,4,5,いそいでください。,phrase,Hurry up please.,AA,yes
45460.61236,bad,-100,56,きをつけてください。,phrase,Be careful please.,AA,yes
45460.61381,bad,-100,11,きをつけてください。,phrase,Be careful please.,AA,yes
45460.61554,bad,-100,10,きをつけてください。,phrase,Be careful please.,AA,no
45460.61659,good,-100,8,きをつけてください。,phrase,Be careful please.,AA,yes
45460.63694,good,1,4,きをつけてください。,phrase,Be careful please.,AA,no
45461.71902,good,4,7,きをつけてください。,phrase,Be careful please.,AA,yes
45460.64001,bad,-100,172,どうおもいますか。,phrase,What do you think?,DL,no
45460.64015,good,-100,7,どうおもいますか。,phrase,What do you think?,DL,yes
45460.64086,bad,-100,8,どうおもいますか。,phrase,What do you think?,DL,no
45460.64113,good,-100,5,どうおもいますか。,phrase,What do you think?,DL,yes
45460.6413,good,1,7,どうおもいますか。,phrase,What do you think?,DL,no
45461.72339,bad,-100,15,どうおもいますか。,phrase,What do you think?,DL,no
45461.725,bad,-100,23,どうおもいますか。,phrase,What do you think?,DL,yes
45461.72521,good,1,11,どうおもいますか。,phrase,What do you think?,DL,yes
45462.65547,good,4,11,どうおもいますか。,phrase,What do you think?,DL,yes
45460.60803,good,-100,12,おつかれさまでした。,phrase,Good job.,DL,yes
45460.6163,bad,-100,14,おつかれさまでした。,phrase,Good job.,DL,yes
45460.63612,good,-100,5,おつかれさまでした。,phrase,Good job.,DL,no
45460.64007,good,1,5,おつかれさまでした。,phrase,Good job.,DL,yes
45461.72021,good,3,8,おつかれさまでした。,phrase,Good job.,DL,yes
45464.85803,good,7,3.63,おつかれさまでした。,phrase,Good job.,DL,yes
45462.04652,bad,-100,268,ほんきですか。,phrase,Are you serious?,AC,no
45462.04803,good,-100,5,ほんきですか。,phrase,Are you serious?,AC,no
45462.05177,good,1,7,ほんきですか。,phrase,Are you serious?,AC,yes
45462.65333,good,4,8,ほんきですか。,phrase,Are you serious?,AC,yes
45462.04988,bad,-100,98,ばあいによります。,phrase,It depends.,AC,yes
45462.05106,good,-100,14,ばあいによります。,phrase,It depends.,AC,yes
45462.05215,good,1,4,ばあいによります。,phrase,It depends.,AC,no
45462.65601,good,3,10,ばあいによります。,phrase,It depends.,AC,no
45462.04815,good,-100,5,びっくりしました。,phrase,You surprised me.,AA,yes
45462.0516,good,1,7,びっくりしました。,phrase,You surprised me.,AA,no
45462.65771,good,3,4,びっくりしました。,phrase,You surprised me.,AA,yes
45462.04797,bad,-100,107,きにしないでください。,phrase,Never mind.,DL,no
45462.05,bad,-100,10,きにしないでください。,phrase,Never mind.,DL,yes
45462.05118,good,-100,10,きにしないでください。,phrase,Never mind.,DL,yes
45462.05203,bad,-100,9,きにしないでください。,phrase,Never mind.,DL,no
45462.05211,bad,-100,3,きにしないでください。,phrase,Never mind.,DL,yes
45462.05222,good,-100,6,きにしないでください。,phrase,Never mind.,DL,yes
45462.05229,good,1,6,きにしないでください。,phrase,Never mind.,DL,yes
45462.6527,good,4,12,きにしないでください。,phrase,Never mind.,DL,yes
45462.04341,bad,-100,11,どうしましたか。,phrase,What's up？,DL,yes
45462.04674,bad,-100,8,どうしましたか。,phrase,What's up？,DL,yes
45462.04809,good,-100,5,どうしましたか。,phrase,What's up？,DL,yes
45462.05169,good,1,8,どうしましたか。,phrase,What's up？,DL,yes
45462.65529,good,4,10,どうしましたか。,phrase,What's up？,DL,no
45461.98991,bad,-100,66,きんちょうしています。,phrase,I'm nervous.,AA,no
45462.0431,bad,-100,300,きんちょうしています。,phrase,I'm nervous.,AA,no
45462.04664,good,-100,11,きんちょうしています。,phrase,I'm nervous.,AA,yes
45462.05152,good,1,6,きんちょうしています。,phrase,I'm nervous.,AA,yes
45462.65705,good,3,8,きんちょうしています。,phrase,I'm nervous.,AA,no
45461.99006,bad,-100,13,つかれました。,phrase,I'm tired.,AC,yes
45462.04319,good,-100,8,つかれました。,phrase,I'm tired.,AC,no
45462.05127,good,1,8,つかれました。,phrase,I'm tired.,AC,yes
45462.65792,good,4,18,つかれました。,phrase,I'm tired.,AC,no
45462.0509,bad,-100,72,なんでもないです。,phrase,Never mind.,DL,yes
45462.05145,good,-100,9,なんでもないです。,phrase,Never mind.,DL,yes
45462.05206,good,1,3,なんでもないです。,phrase,Never mind.,DL,yes
45462.65204,good,3,11,なんでもないです。,phrase,Never mind.,DL,yes
45462.04329,good,-100,8,げんきをだしてください。,phrase,Cheer up!,DL,yes
45462.05134,good,1,6,げんきをだしてください。,phrase,Cheer up!,DL,yes
45462.6514,good,4,8,げんきをだしてください。,phrase,Cheer up!,DL,yes
45462.04875,bad,-100,52,おだいじに。,phrase,Get well soon.,DL,yes
45462.05007,good,-100,6,おだいじに。,phrase,Get well soon.,DL,no
45462.05192,good,1,13,おだいじに。,phrase,Get well soon.,DL,yes
45462.65872,good,4,28,おだいじに。,phrase,Get well soon.,DL,yes
45463.04688,bad,-100,300,だいぶよくなりました。,phrase,Much better.,DL,yes
45463.05046,good,-100,9,だいぶよくなりました。,phrase,Much better.,DL,yes
45463.0674,good,1,6,だいぶよくなりました。,phrase,Much better.,DL,yes
45464.15007,good,4,102,だいぶよくなりました。,phrase,Much better.,DL,yes
45463.03876,bad,-100,300,たのしんでくださいね。,phrase,Have fun.,AA,yes
45463.05031,good,-100,5,たのしんでくださいね。,phrase,Have fun.,AA,yes
45463.06748,good,1,7,たのしんでくださいね。,phrase,Have fun.,AA,yes
45464.06961,good,3,5,たのしんでくださいね。,phrase,Have fun.,AA,no
45463.06957,good,-100,5,いってきます。,phrase,I'm leaving.,DL,yes
45463.06973,good,1,4,いってきます。,phrase,I'm leaving.,DL,yes
45464.17295,good,4,4,いってきます。,phrase,I'm leaving.,DL,yes
45463.01749,good,-100,13,いってらっしゃい。,phrase,Take care!,DL,yes
45463.0295,good,1,1,いってらっしゃい。,phrase,Take care!,DL,no
45464.06903,good,3,4,いってらっしゃい。,phrase,Take care!,DL,yes
45463.0187,good,-100,100,ただいま。,phrase,I am back.,DL,yes
45463.02953,good,1,2,ただいま。,phrase,I am back.,DL,yes
45464.06863,good,4,3,ただいま。,phrase,I am back.,DL,no
45463.01755,good,-100,5,おかえりなさい。,phrase,Welcome back.,DL,yes
45463.02703,good,1,5,おかえりなさい。,phrase,Welcome back.,DL,yes
45464.07044,good,4,9,おかえりなさい。,phrase,Welcome back.,DL,yes
45463.06947,bad,-100,172,こわれました。,phrase,It's broken.,AA,no
45463.06965,good,-100,7,こわれました。,phrase,It's broken.,AA,yes
45463.06983,good,1,8,こわれました。,phrase,It's broken.,AA,yes
45464.19564,bad,-100,54,こわれました。,phrase,It's broken.,AA,yes
45464.19929,good,1,8,こわれました。,phrase,It's broken.,AA,yes
45464.85962,good,3,3.817,こわれました。,phrase,It's broken.,AA,yes
45463.06733,bad,-100,300,じょうずですね。,phrase,You're good at it.,AC,no
45463.06951,good,-100,4,じょうずですね。,phrase,You're good at it.,AC,yes
45463.06969,good,1,3,じょうずですね。,phrase,You're good at it.,AC,yes
45464.14869,good,4,3,じょうずですね。,phrase,You're good at it.,AC,no
45463.09101,bad,-100,13,テストできましたか。,phrase,How did you do on the test?,AC,yes
45463.09188,good,-100,5,テストできましたか。,phrase,How did you do on the test?,AC,yes
45463.09243,good,1,5,テストできましたか。,phrase,How did you do on the test?,AC,yes
45464.19396,good,3,6,テストできましたか。,phrase,How did you do on the test?,AC,yes
45463.08027,good,-100,8,よくできました。,phrase,I did very well.,DL,yes
45463.09014,good,1,6,よくできました。,phrase,I did very well.,DL,yes
45464.09117,good,3,5,よくできました。,phrase,I did very well.,DL,yes
45463.07765,good,-100,111,まあまあです。,phrase,Not bad.,DL,yes
45463.08758,good,1,27,まあまあです。,phrase,Not bad.,DL,yes
45464.14873,good,4,3,まあまあです。,phrase,Not bad.,DL,no
45463.0801,bad,-100,212,すごいですね。,phrase,It's great.,AC,yes
45463.08727,good,-100,5,すごいですね。,phrase,It's great.,AC,no
45463.09226,good,1,5,すごいですね。,phrase,It's great.,AC,no
45464.19862,good,4,5,すごいですね。,phrase,It's great.,AC,yes
45463.09182,bad,-100,50,やくそくします。,phrase,I promise.,AA,yes
45463.09214,good,-100,5,やくそくします。,phrase,I promise.,AA,yes
45463.09249,good,1,5,やくそくします。,phrase,I promise.,AA,yes
45464.09492,good,3,5,やくそくします。,phrase,I promise.,AA,no
45463.08721,bad,-100,300,もったいないです。,phrase,What a waste!,AC,yes
45463.09007,good,-100,9,もったいないです。,phrase,What a waste!,AC,yes
45463.09233,good,1,6,もったいないです。,phrase,What a waste!,AC,yes
45464.19573,good,3,3,もったいないです。,phrase,What a waste!,AC,yes
45463.08017,good,-100,6,せがたかいです。,phrase,They are a tall person.,AC,yes
45463.09019,good,1,4,せがたかいです。,phrase,They are a tall person.,AC,no
45464.14859,good,4,4,せがたかいです。,phrase,They are a tall person.,AC,yes
45463.08764,good,-100,5,せがひくいです。,phrase,They are a short person.,AC,no
45463.0922,good,1,5,せがひくいです。,phrase,They are a short person.,AC,yes
45464.06803,good,4,4,せがひくいです。,phrase,They are a short person.,AC,no
45464.07068,good,-100,5,みずをください。,phrase,Water please.,DL,no
45464.09111,good,1,4,みずをください。,phrase,Water please.,DL,no
45464.8592,good,3,2.643,みずをください。,phrase,Water please.,DL,yes
45464.17396,good,-100,22,かしこまりました。,phrase,Certainly.,DL,yes
45464.19213,good,1,6,かしこまりました。,phrase,Certainly.,DL,no
45464.85851,good,3,4.642,かしこまりました。,phrase,Certainly.,DL,no
45464.14883,good,-100,9,わたしのです。,phrase,That's mine.,DL,no
45464.15858,good,1,4,わたしのです。,phrase,That's mine.,DL,yes
45464.85895,good,4,3.775,わたしのです。,phrase,That's mine.,DL,yes
45464.15853,bad,-100,300,ドアをあけてください。,phrase,Please open the door.,AA,no
45464.1705,good,-100,11,ドアをあけてください。,phrase,Please open the door.,AA,yes
45464.19206,good,1,9,ドアをあけてください。,phrase,Please open the door.,AA,no
45464.85837,good,3,12.877,ドアをあけてください。,phrase,Please open the door.,AA,yes
45464.09044,bad,-100,300,しゃしんをとりましょうか。,phrase,Would you like me to take a picture？,DL,no
45464.09127,good,-100,9,しゃしんをとりましょうか。,phrase,Would you like me to take a picture？,DL,no
45464.13542,good,1,8,しゃしんをとりましょうか。,phrase,Would you like me to take a picture？,DL,yes
45464.86184,good,3,5.161,しゃしんをとりましょうか。,phrase,Would you like me to take a picture？,DL,yes
45464.14682,good,-100,13,はい、おねがいします。,phrase,Yes please.,DL,yes
45464.15486,good,1,4,はい、おねがいします。,phrase,Yes please.,DL,yes
45464.86016,good,4,2.747,はい、おねがいします。,phrase,Yes please.,DL,yes
45464.06916,good,-100,8,いいえ、だいじょうぶです。,phrase,No thanks.,DL,yes
45464.09053,good,1,8,いいえ、だいじょうぶです。,phrase,No thanks.,DL,no
45464.85983,good,3,2.74,いいえ、だいじょうぶです。,phrase,No thanks.,DL,yes
45464.19848,bad,-100,179,まどをあけてもいいですか。,phrase,Can I open the window？,AA,no
45464.19914,good,-100,7,まどをあけてもいいですか。,phrase,Can I open the window？,AA,yes
45464.20336,good,1,300,まどをあけてもいいですか。,phrase,Can I open the window？,AA,no
45464.85957,good,3,7.265,まどをあけてもいいですか。,phrase,Can I open the window？,AA,yes
45464.1484,good,-100,96,それはちょっと…。,phrase,I don't think so.,DL,yes
45464.15867,good,1,8,それはちょっと…。,phrase,I don't think so.,DL,yes
45464.8581,good,4,6.099,それはちょっと…。,phrase,I don't think so.,DL,yes
45464.0686,bad,-100,49,やってみます。,phrase,I'll try.,DL,yes
45464.0695,good,-100,9,やってみます。,phrase,I'll try.,DL,no
45464.09095,good,1,36,やってみます。,phrase,I'll try.,DL,yes
45464.86065,good,4,5.96,やってみます。,phrase,I'll try.,DL,yes
45464.07007,bad,-100,29,おしごとはなんですか。,phrase,What's your job?,DL,yes
45464.0709,good,-100,7,おしごとはなんですか。,phrase,What's your job?,DL,yes
45464.09102,good,1,6,おしごとはなんですか。,phrase,What's your job?,DL,yes
45464.8602,good,4,3.315,おしごとはなんですか。,phrase,What's your job?,DL,no
45464.19501,bad,-100,87,うらやましいです。,phrase,I'm envious.,AC,no
45464.19619,good,-100,9,うらやましいです。,phrase,I'm envious.,AC,yes
45464.19947,bad,-100,15,うらやましいです。,phrase,I'm envious.,AC,yes
45464.20339,good,-100,3,うらやましいです。,phrase,I'm envious.,AC,yes
45464.20343,good,1,3,うらやましいです。,phrase,I'm envious.,AC,yes
45464.86013,good,3,6.744,うらやましいです。,phrase,I'm envious.,AC,yes
45464.19366,good,-100,9,何食べたいですか。,phrase,What do you want to eat?,DL,yes
45464.1992,good,1,5,何食べたいですか。,phrase,What do you want to eat?,DL,yes
45464.86165,good,4,9.686,何食べたいですか。,phrase,What do you want to eat?,DL,yes
45464.15153,good,-100,7,ラーメンがたべたいです。,phrase,I want to eat ramen.,DL,no
45464.17256,good,1,178,ラーメンがたべたいです。,phrase,I want to eat ramen.,DL,yes
45464.86105,good,4,15.014,ラーメンがたべたいです。,phrase,I want to eat ramen.,DL,no
45464.13785,bad,-100,111,なにもたべたくないです。,phrase,I don't want to eat anything.,DL,no
